"trans_date_trans_time","category","amt","job","city","state","city_pop","dob","is_fraud"
"2019-07-25 20:59:08","personal_care",48.99,"Dispensing optician","Morrisdale","PA",3688,"1987-10-26",0
"2019-07-03 21:25:11","kids_pets",76.73,"Materials engineer","Jones","AL",1089,"1971-11-02",0
"2019-06-29 06:13:32","grocery_net",48.51,"Environmental health practitioner","Margaretville","NY",1988,"1978-05-23",0
"2019-09-06 12:39:45","personal_care",118.97,"Phytotherapist","Meridian","TX",2526,"1970-11-12",0
"2019-09-29 13:24:04","health_fitness",14.76,"Financial trader","Nobleboro","ME",1643,"1976-04-12",0
"2020-06-11 06:56:48","misc_pos",41.86,"Charity fundraiser","Smock","PA",1946,"1990-06-21",0
"2019-09-09 08:03:53","gas_transport",60.5,"Land/geomatics surveyor","Utica","MO",271,"1972-04-18",0
"2020-01-13 15:27:43","home",59.23,"Electrical engineer","De Witt","AR",5161,"1993-04-08",0
"2019-05-22 06:58:46","grocery_pos",229.43,"Environmental consultant","Sebring","FL",50835,"1986-01-30",0
"2019-09-13 04:39:15","shopping_pos",1.08,"Physiological scientist","Gadsden","AL",67082,"1963-02-09",0
"2019-02-14 15:23:35","food_dining",174.49,"Doctor, hospital","Warren","MI",134056,"1980-05-18",0
"2020-05-05 16:46:54","entertainment",147.87,"Chief Executive Officer","De Soto","KS",5760,"1978-10-01",0
"2019-01-13 14:29:22","home",10.61,"Technical brewer","Afton","MI",937,"1958-04-06",0
"2019-10-28 03:41:46","gas_transport",70.62,"Retail merchandiser","Cochranton","PA",5507,"1973-07-28",0
"2020-02-27 06:49:00","grocery_pos",213.75,"Airline pilot","Napa","CA",94014,"1985-08-21",0
"2019-05-24 04:50:25","entertainment",4.3,"Chemical engineer","Palmdale","CA",171170,"1963-06-04",0
"2019-03-15 17:05:37","shopping_pos",9.05,"Therapist, art","Moriarty","NM",7268,"1988-08-04",0
"2019-05-27 03:15:58","misc_pos",7,"Surgeon","Texarkana","AR",36438,"1985-04-15",0
"2020-05-12 03:12:22","grocery_net",48.39,"Psychologist, counselling","Moravian Falls","NC",3495,"1988-03-09",0
"2020-03-23 03:20:23","misc_net",667.42,"Professor Emeritus","Rosewood","OH",133,"1954-01-29",0
"2019-06-05 23:36:01","entertainment",2.11,"Geoscientist","Lawrence","MA",76383,"1985-04-04",0
"2020-03-06 06:08:36","grocery_net",40.86,"Field seismologist","North Brookfield","MA",4680,"1986-04-03",0
"2019-01-16 12:06:43","kids_pets",71.26,"Museum education officer","Kent","OR",60,"1942-04-03",0
"2020-02-21 08:52:47","shopping_pos",3.8,"Jewellery designer","Hartford","AL",5732,"1945-12-07",0
"2019-12-14 12:17:53","shopping_pos",1.53,"Educational psychologist","Manville","WY",241,"1980-12-16",0
"2020-03-03 16:27:45","home",10.85,"Airline pilot","Napa","CA",94014,"1985-08-21",0
"2019-04-12 23:54:04","kids_pets",69.15,"Ecologist","Cressona","PA",1606,"1966-05-10",0
"2019-02-05 00:36:28","gas_transport",57,"Building services engineer","Henderson","WV",642,"1946-08-30",0
"2019-05-13 13:35:35","food_dining",40.29,"Psychologist, counselling","Cranks","KY",581,"1967-02-04",0
"2020-01-11 16:47:54","entertainment",57.18,"Quarry manager","River","KY",571,"1931-03-07",0
"2019-07-16 18:26:18","health_fitness",2.66,"Development worker, community","Tamaroa","IL",2135,"1961-01-31",0
"2019-06-01 09:21:03","grocery_pos",156.37,"Fine artist","Comfort","WV",630,"1959-07-30",0
"2019-04-16 02:45:45","misc_pos",38.9,"Dealer","Athena","OR",1302,"1976-10-18",0
"2019-01-22 18:55:34","food_dining",2.35,"Magazine features editor","Scotia","SC",302,"1973-05-04",0
"2019-06-22 20:26:24","personal_care",29.92,"Archaeologist","Mill Creek","PA",1334,"1986-12-17",0
"2019-03-09 08:52:22","grocery_net",32.32,"Surveyor, minerals","Thompson","UT",46,"1987-04-23",0
"2020-06-15 04:24:03","gas_transport",68.23,"Medical sales representative","Hinckley","OH",7646,"1988-09-15",0
"2020-04-20 18:54:11","kids_pets",32.89,"Museum/gallery exhibitions officer","Colorado Springs","CO",525713,"1992-05-09",0
"2019-12-10 22:28:41","health_fitness",170.19,"Systems analyst","Lowell","OR",1420,"1965-11-11",0
"2020-05-09 15:41:27","food_dining",25.41,"Diagnostic radiographer","Jefferson","NY",1666,"1968-07-01",0
"2019-07-25 13:04:59","health_fitness",2.37,"Conservation officer, historic buildings","Deane","KY",230,"1997-08-04",0
"2019-10-23 14:20:04","kids_pets",17.68,"Sport and exercise psychologist","Saint James City","FL",3776,"1976-09-12",0
"2019-04-28 04:24:23","grocery_pos",178.6,"Paramedic","Loxahatchee","FL",26551,"1977-01-04",0
"2019-02-26 21:08:15","home",104.04,"Structural engineer","Philadelphia","PA",1526206,"1985-01-01",0
"2019-03-03 13:22:16","misc_pos",7.08,"Air cabin crew","Diamond","OH",2644,"1981-01-06",0
"2019-01-07 07:57:12","gas_transport",45.35,"Transport planner","Dublin","PA",2158,"1961-06-19",0
"2019-09-07 15:52:11","food_dining",9.6,"Research officer, political party","Conway","WA",85,"1984-09-01",0
"2019-09-11 16:03:43","home",79.78,"Trading standards officer","Elkhart","IA",1195,"1974-03-13",0
"2019-12-18 01:46:44","misc_net",64.27,"Chartered accountant","Falls Church","VA",116155,"1983-07-10",0
"2019-06-25 03:45:02","misc_pos",92.12,"Dispensing optician","Morrisdale","PA",3688,"1987-10-26",0
"2019-10-04 16:42:14","kids_pets",58.2,"Race relations officer","Montrose","NY",3487,"1960-01-13",0
"2019-11-09 13:06:38","travel",3.01,"Designer, industrial/product","Parkers Lake","KY",1565,"1968-07-24",0
"2020-06-14 17:26:18","travel",3.86,"Retail merchandiser","Sixes","OR",217,"1928-10-01",0
"2019-11-10 13:00:57","personal_care",9.42,"Counselling psychologist","Barnstable","MA",1850,"1963-12-29",0
"2020-02-24 23:58:13","food_dining",78.04,"Barrister","Cascade Locks","OR",1288,"1936-05-01",0
"2019-12-11 09:27:34","shopping_pos",4.25,"Scientist, audiological","Fields Landing","CA",276,"1929-05-06",0
"2019-08-26 12:25:26","home",32.82,"Diagnostic radiographer","Jefferson","NY",1666,"1968-07-01",0
"2019-07-16 20:09:16","kids_pets",194.17,"Librarian, public","Bellmore","NY",34496,"1970-10-21",0
"2019-12-10 02:07:40","shopping_pos",138.73,"Politician's assistant","Burns Flat","OK",2142,"1976-06-30",0
"2019-08-27 20:23:04","home",40.07,"Energy engineer","Corriganville","MD",626,"1960-12-13",0
"2020-01-18 23:01:36","personal_care",123.62,"Television/film/video producer","Nelson","NE",732,"1956-12-13",0
"2019-10-06 22:13:30","misc_pos",198.23,"Careers information officer","Thida","AR",111,"2000-06-13",0
"2019-01-28 13:42:35","home",11.86,"Geologist, wellsite","Heiskell","TN",4729,"1982-04-19",0
"2020-04-19 20:59:59","shopping_pos",7.73,"Race relations officer","Mulberry Grove","IL",1810,"1974-12-24",0
"2019-09-10 14:27:45","health_fitness",43.02,"Public relations account executive","Meredith","CO",61,"1939-11-04",0
"2019-07-13 12:54:09","travel",8.02,"Surveyor, land/geomatics","Mobile","AL",270712,"1972-01-05",0
"2020-05-12 21:58:51","travel",543.82,"Radio broadcast assistant","Tower Hill","IL",1532,"1980-01-09",0
"2019-11-18 11:47:29","grocery_pos",130.49,"Product/process development scientist","Utica","KS",269,"1962-11-11",0
"2019-08-10 14:17:27","home",79.77,"Designer, interior/spatial","Hazel","KY",1480,"1974-09-14",0
"2020-04-27 13:08:59","kids_pets",3.97,"Geoscientist","Hatch","UT",258,"1961-11-24",0
"2020-01-01 09:26:59","grocery_net",52.38,"Television/film/video producer","Saxon","WI",795,"1986-04-15",0
"2019-06-17 17:05:08","shopping_pos",10.84,"Medical sales representative","Hinckley","OH",7646,"1988-09-15",0
"2019-06-15 12:40:34","home",27.56,"Film/video editor","West Sayville","NY",4056,"1990-06-25",0
"2019-07-14 15:42:06","shopping_net",3.13,"Radiographer, therapeutic","Grandview","TX",5875,"1992-07-24",0
"2019-10-07 07:40:40","gas_transport",46.18,"Teacher, early years/pre","Battle Creek","IA",1075,"1997-01-02",0
"2019-10-25 19:14:39","entertainment",46.31,"Geoscientist","Hatch","UT",258,"1961-11-24",0
"2019-12-14 18:39:30","travel",734.07,"Structural engineer","North Haverhill","NH",1966,"1947-10-27",0
"2019-10-18 23:09:01","entertainment",3.64,"Prison officer","Alpharetta","GA",165556,"1997-12-27",0
"2019-02-28 04:13:39","shopping_net",3.99,"Exhibition designer","Payson","IL",1656,"1969-08-04",0
"2019-02-18 08:19:39","gas_transport",81.21,"Water engineer","Littleton","CO",320420,"1975-07-31",0
"2020-05-02 10:48:47","grocery_net",45.6,"Teaching laboratory technician","Wauchula","FL",14742,"1993-02-26",0
"2019-12-29 17:35:44","entertainment",59.1,"Systems developer","Sherman","TX",46563,"1970-09-11",0
"2019-12-29 11:22:46","shopping_pos",132.54,"Clinical biochemist","Shelter Island","NY",1858,"1984-03-03",0
"2019-07-14 00:38:31","grocery_pos",83.58,"Engineer, automotive","Hooper","NE",1745,"1973-12-26",0
"2020-06-15 21:27:08","home",19.25,"Engineer, automotive","Southfield","MI",75830,"1974-12-28",0
"2019-12-01 06:33:28","grocery_pos",83.57,"Hospital pharmacist","Belle Fourche","SD",8007,"1940-09-17",0
"2019-07-07 04:52:04","gas_transport",56.21,"Prison officer","Alpharetta","GA",165556,"1997-12-27",0
"2019-10-24 05:21:34","gas_transport",66.24,"Scientific laboratory technician","Dongola","IL",2263,"1984-09-13",0
"2019-06-02 01:42:52","grocery_pos",125.93,"Research scientist (physical sciences)","Bradley","SC",1523,"1984-06-03",0
"2020-05-09 12:22:13","kids_pets",68.92,"Probation officer","Keller","TX",95035,"1987-06-13",0
"2019-12-08 23:11:00","kids_pets",94.67,"Health service manager","June Lake","CA",633,"1927-09-09",0
"2020-05-26 04:21:24","misc_net",65.44,"Social research officer, government","Cedar","MI",3096,"1975-10-11",0
"2019-09-17 14:37:17","travel",5.26,"Curator","University","MS",4198,"2001-06-22",0
"2019-11-12 09:04:08","shopping_net",120.44,"Oceanographer","Oaks","PA",737,"1987-04-24",0
"2020-02-22 10:57:29","grocery_pos",115.14,"Tourist information centre manager","Auburn","ME",23045,"1958-09-02",0
"2019-10-04 22:54:02","entertainment",12.79,"Telecommunications researcher","Holstein","NE",331,"1950-08-19",0
"2020-03-15 06:57:12","gas_transport",50.54,"Freight forwarder","Hovland","MN",272,"2001-07-05",0
"2019-11-04 03:14:10","shopping_pos",144.72,"Electrical engineer","Pointe Aux Pins","MI",95,"1994-02-09",0
"2019-09-30 19:02:47","kids_pets",4.07,"Science writer","Stirling","NJ",2307,"1969-09-11",0
"2019-10-13 02:36:43","gas_transport",73.56,"Agricultural consultant","Princeton","IA",1426,"1957-03-06",0
"2020-01-14 20:36:39","food_dining",29.82,"Engineer, electronics","Bowdoin","ME",3224,"1997-08-22",0
"2019-12-16 17:07:45","kids_pets",30.06,"Structural engineer","North Haverhill","NH",1966,"1947-10-27",0
"2019-12-01 21:31:18","shopping_pos",1.96,"Police officer","Romulus","MI",31515,"1971-11-05",0
"2020-05-13 13:26:18","misc_pos",125.59,"Facilities manager","Fulton","OH",267,"2005-01-29",0
"2019-04-14 22:13:06","kids_pets",48.52,"Fisheries officer","Summerfield","TX",53,"1992-06-19",0
"2019-03-27 10:14:50","misc_pos",167.47,"Trade mark attorney","Manistique","MI",6469,"1979-04-12",0
"2019-05-29 18:48:10","health_fitness",130.91,"Secondary school teacher","Topeka","KS",163415,"2004-12-30",0
"2019-07-14 10:52:29","misc_pos",7.95,"Theatre director","Ozawkie","KS",2661,"1948-11-14",0
"2019-09-19 08:28:06","misc_net",88.67,"Librarian, academic","Sontag","MS",1196,"1958-06-11",0
"2019-07-10 03:22:10","gas_transport",61.87,"Engineer, broadcasting (operations)","Brinson","GA",1461,"1935-09-08",0
"2019-09-19 20:19:10","food_dining",59.14,"Race relations officer","Mulberry Grove","IL",1810,"1974-12-24",0
"2020-05-12 06:26:13","entertainment",6.13,"Musician","Winslow","AR",2786,"1965-09-27",0
"2019-11-09 11:27:57","gas_transport",47.84,"Public librarian","Jelm","WY",100,"1974-04-16",0
"2019-12-31 16:40:22","misc_net",111.79,"Commercial/residential surveyor","Murrayville","IL",1512,"2003-05-07",0
"2019-09-15 07:48:08","grocery_pos",111.63,"Scientist, audiological","Mendon","UT",2078,"1963-06-13",0
"2020-01-28 14:41:29","health_fitness",160.98,"Lexicographer","Marathon","TX",498,"1990-11-23",0
"2019-06-26 10:13:43","misc_net",2.47,"Osteopath","Issaquah","WA",50489,"1984-02-29",0
"2019-06-03 23:37:08","personal_care",10.56,"Animal technologist","Arcadia","SC",530,"1989-05-14",0
"2019-09-15 04:31:26","grocery_net",77.65,"Phytotherapist","Meridian","TX",2526,"1970-11-12",0
"2019-12-08 01:47:28","misc_net",147.63,"Probation officer","Keller","TX",95035,"1987-06-13",0
"2019-04-27 20:19:39","entertainment",67.54,"Outdoor activities/education manager","Ringwood","IL",928,"1985-05-13",0
"2019-06-29 22:37:03","food_dining",13.3,"Lexicographer","West Harrison","NY",11250,"1977-08-16",0
"2020-04-26 15:42:15","food_dining",4.65,"Conservation officer, historic buildings","Deane","KY",230,"1997-08-04",0
"2020-06-15 11:22:59","shopping_net",92.16,"Development worker, community","West Hartford","VT",140,"1989-10-28",0
"2019-12-09 16:59:10","shopping_pos",9.96,"Secondary school teacher","Topeka","KS",163415,"2004-12-30",0
"2019-12-27 05:23:12","grocery_pos",119.34,"Animal technologist","Arcadia","SC",530,"1989-05-14",0
"2019-03-01 13:45:14","home",70.71,"Curator","University","MS",4198,"2001-06-22",0
"2019-07-07 19:51:53","entertainment",91.12,"Magazine journalist","New Memphis","IL",254,"1952-05-07",0
"2019-01-20 12:24:57","shopping_pos",188.33,"Music therapist","Rock Springs","WY",27971,"1984-08-01",0
"2020-02-01 11:06:17","grocery_net",69.18,"Engineer, aeronautical","Phil Campbell","AL",5778,"1952-12-05",0
"2019-10-14 15:01:07","kids_pets",107.01,"Research officer, political party","Conway","WA",85,"1984-09-01",0
"2020-04-26 12:44:29","food_dining",3.25,"Agricultural consultant","Blairstown","MO",467,"1950-05-27",0
"2020-01-15 19:51:43","misc_pos",86.81,"Therapist, art","Moriarty","NM",7268,"1988-08-04",0
"2020-01-25 09:41:08","grocery_net",54.24,"Research officer, trade union","Georgetown","MN",346,"1976-12-14",0
"2019-06-15 16:24:25","health_fitness",41.97,"Chartered public finance accountant","Moorhead","MS",2870,"1999-03-05",0
"2020-04-11 12:57:28","health_fitness",30.62,"Sub","Leonard","TX",4090,"1977-03-23",0
"2020-05-16 17:24:00","food_dining",56.61,"Accounting technician","Tallmansville","WV",571,"1967-09-16",0
"2019-12-17 15:06:56","personal_care",67.56,"IT trainer","Roma","TX",18128,"1990-11-07",0
"2019-12-28 15:10:48","shopping_pos",8.94,"Dispensing optician","North Wilkesboro","NC",21134,"1984-03-06",0
"2020-01-12 18:48:21","shopping_pos",2.55,"Scientist, marine","Brandon","VT",5895,"1975-07-13",0
"2019-12-20 09:14:40","shopping_pos",2.43,"Designer, ceramics/pottery","Cord","AR",376,"1938-09-08",0
"2019-03-08 12:01:38","travel",2.53,"Chief Strategy Officer","Lonsdale","MN",5211,"1987-01-27",0
"2019-11-04 14:55:18","food_dining",49.04,"Visual merchandiser","Reynolds","ND",733,"1994-11-12",0
"2019-01-29 05:08:08","grocery_pos",128.47,"Administrator","Lohrville","IA",695,"1954-07-15",0
"2020-04-07 20:16:50","personal_care",40.39,"Exhibition designer","Winfield","WV",5512,"1980-03-24",0
"2019-08-09 06:24:06","shopping_net",2.32,"Cartographer","Mesa","ID",129,"1965-12-15",0
"2019-07-03 19:04:28","kids_pets",39.27,"Surveyor, land/geomatics","Red River","NM",606,"1988-09-06",0
"2020-03-21 23:25:44","home",68.82,"Naval architect","Acworth","NH",477,"1988-04-15",0
"2020-02-07 04:58:43","grocery_pos",92.06,"Materials engineer","Jones","AL",1089,"1971-11-02",0
"2019-03-26 18:12:09","personal_care",142.36,"Health physicist","Newhall","CA",34882,"1971-04-25",0
"2019-07-05 06:06:21","shopping_net",4.38,"Therapist, occupational","Carlotta","CA",1139,"1951-01-15",0
"2019-05-17 15:44:18","home",17.25,"Exhibitions officer, museum/gallery","Elberta","MI",372,"1995-07-12",0
"2019-11-15 21:18:06","kids_pets",221.54,"Designer, furniture","Baton Rouge","LA",378909,"1977-02-22",0
"2019-08-30 13:44:37","shopping_pos",1.22,"Surveyor, land/geomatics","Mobile","AL",270712,"1972-01-05",0
"2019-03-14 17:11:34","home",99.27,"Music therapist","Rock Springs","WY",27971,"1984-08-01",0
"2020-04-09 09:00:04","grocery_pos",127.36,"Town planner","Luray","MO",519,"1966-02-13",0
"2019-10-04 00:58:46","gas_transport",82.34,"Chief Executive Officer","De Soto","KS",5760,"1978-10-01",0
"2020-05-10 17:35:37","home",78.09,"Garment/textile technologist","Utica","PA",1102,"1989-07-08",0
"2020-05-13 12:08:23","entertainment",10.61,"Engineer, production","Ratcliff","TX",43,"1949-10-04",0
"2019-02-28 20:51:31","shopping_pos",154.7,"Museum/gallery conservator","Beaverdam","OH",349,"1978-12-25",0
"2019-03-28 07:22:04","misc_pos",77.08,"Physiotherapist","Honokaa","HI",4878,"1966-12-03",0
"2019-07-25 14:59:02","food_dining",46.25,"Television production assistant","Huntsville","AL",190178,"1973-04-01",0
"2019-12-29 09:25:27","shopping_net",91.89,"Immigration officer","Fiddletown","CA",832,"1987-05-19",0
"2019-06-14 21:36:07","food_dining",64.08,"Pharmacist, community","Harper","TX",2395,"1993-11-17",0
"2019-08-03 22:45:04","kids_pets",85.35,"Radiographer, diagnostic","Harrington Park","NJ",4664,"1965-06-30",0
"2020-05-04 12:49:39","travel",2.55,"Chief Marketing Officer","Colton","WA",761,"1943-06-30",0
"2019-08-31 17:06:30","misc_pos",160.57,"Teacher, early years/pre","Battle Creek","IA",1075,"1997-01-02",0
"2020-03-11 16:25:28","kids_pets",83.31,"Engineer, production","Ratcliff","TX",43,"1949-10-04",0
"2019-05-24 12:19:20","misc_pos",9.26,"Mining engineer","Oconto Falls","WI",5548,"1975-09-11",0
"2019-11-01 08:45:57","misc_net",2.67,"Designer, ceramics/pottery","Cord","AR",376,"1938-09-08",0
"2019-09-28 04:40:51","entertainment",6.48,"Charity officer","Albuquerque","NM",641349,"1967-01-24",0
"2019-06-10 19:08:38","kids_pets",98.93,"Equities trader","Cuyahoga Falls","OH",47772,"1966-01-04",0
"2019-07-28 18:48:22","kids_pets",61.79,"Technical brewer","Blackville","SC",4913,"1966-11-10",0
"2020-04-04 16:43:15","kids_pets",51.57,"Administrator, local government","Bolivar","PA",1770,"1994-12-08",0
"2019-11-02 17:00:53","entertainment",9.93,"Lecturer, further education","Gregory","AR",37,"1958-01-01",0
"2019-07-05 14:58:52","home",79.88,"Psychologist, forensic","Big Creek","KY",467,"1984-06-04",0
"2019-05-20 16:11:55","food_dining",191.38,"Retail buyer","Andrews","NC",5354,"1965-04-13",0
"2020-06-12 10:52:10","shopping_pos",14.94,"Make","Steuben","ME",1131,"1959-05-10",0
"2019-07-14 19:30:59","kids_pets",51.84,"Neurosurgeon","Winter","WI",1478,"1965-04-27",0
"2019-11-16 18:00:27","kids_pets",52.25,"Mechanical engineer","Columbia","SC",333497,"1968-03-19",0
"2019-05-13 21:47:00","home",50.36,"Librarian, public","Bellmore","NY",34496,"1970-10-21",0
"2019-12-24 00:39:29","gas_transport",77.16,"Production engineer","Springfield","VA",104396,"1950-11-20",0
"2019-03-30 13:17:51","health_fitness",5.43,"Travel agency manager","Hudson","NY",17867,"1998-07-29",0
"2019-04-22 12:07:00","personal_care",2.06,"Intelligence analyst","Meridian","ID",84106,"1971-02-11",0
"2020-03-12 08:44:15","misc_pos",106.08,"Film/video editor","West Sayville","NY",4056,"1990-06-25",0
"2019-06-18 01:17:03","grocery_pos",151.47,"Barrister","Cascade Locks","OR",1288,"1936-05-01",0
"2019-09-28 13:19:16","health_fitness",116.36,"Chief Technology Officer","Holliday","TX",2317,"1964-08-23",0
"2019-04-13 22:24:47","home",73.38,"Glass blower/designer","Oak Hill","NY",277,"1971-12-12",0
